hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,reserved_room_type,assigned_room_type,booking_changes,deposit_type,customer_type,adr,required_car_parking_spaces,total_of_special_requests,total_nights,revenue
City Hotel,0,3,2015,October,40,1,1,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,54.75,0,1,4,219.0
City Hotel,0,38,2015,October,40,1,2,3,1,0,0,BB,RUS,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,58.0,0,1,5,290.0
City Hotel,0,48,2015,October,40,1,2,3,2,0,0,BB,DNK,Online TA,TA/TO,A,A,0,No Deposit,Transient,111.6,0,0,5,558.0
City Hotel,0,64,2015,October,40,1,2,4,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,2,No Deposit,Transient-Party,100.0,0,0,6,600.0
City Hotel,1,199,2015,October,40,1,2,7,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Transient,94.5,0,0,9,850.5
City Hotel,0,65,2015,October,40,2,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,B,0,No Deposit,Transient-Party,100.0,0,0,1,100.0
City Hotel,0,164,2015,October,40,2,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,1,No Deposit,Transient-Party,100.0,0,1,1,100.0
City Hotel,0,24,2015,October,40,2,0,1,2,0,0,BB,LBN,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,111.6,0,0,1,111.6
City Hotel,1,31,2015,October,40,2,0,1,2,0,0,BB,PRT,Online TA,TA/TO,A,A,0,No Deposit,Group,111.6,0,1,1,111.6
City Hotel,0,164,2015,October,40,2,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,B,0,No Deposit,Transient-Party,100.0,0,0,1,100.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,B,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,65,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,1,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,B,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,48,2015,October,40,2,0,2,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,111.6,0,2,2,223.2
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,B,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,65,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,2,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,1,100.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,65,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,65,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,B,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,65,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,65,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,B,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,1,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,B,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,E,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,D,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,164,2015,October,40,2,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,A,B,0,No Deposit,Transient-Party,100.0,0,0,2,200.0
City Hotel,0,48,2015,October,40,2,1,2,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,73.51,0,0,3,220.53000000000003
City Hotel,0,48,2015,October,40,2,1,2,2,0,0,BB,GBR,Online TA,TA/TO,A,A,0,No Deposit,Transient,73.51,0,0,3,220.53000000000003
City Hotel,0,204,2015,October,40,2,1,2,1,0,0,BB,IRL,Online TA,TA/TO,A,A,1,No Deposit,Transient,59.07,0,0,3,177.21
City Hotel,0,200,2015,October,40,2,1,2,2,0,0,BB,IRL,Online TA,TA/TO,A,A,0,No Deposit,Transient,89.25,0,1,3,267.75
City Hotel,0,204,2015,October,40,2,2,2,2,0,0,BB,IRL,Online TA,TA/TO,A,A,0,No Deposit,Transient,98.44,0,1,4,393.76
City Hotel,0,125,2015,October,40,2,2,2,2,0,0,BB,PRT,Direct,Direct,A,A,0,No Deposit,Transient,97.33,0,0,4,389.32
City Hotel,0,30,2015,October,40,2,2,2,2,0,0,BB,ESP,Online TA,TA/TO,A,A,0,No Deposit,Contract,109.35,0,0,4,437.4
City Hotel,0,91,2015,October,40,2,2,2,1,0,0,BB,IRL,Online TA,TA/TO,A,A,1,No Deposit,Transient,70.14,0,0,4,280.56
City Hotel,0,43,2015,October,40,2,2,3,2,0,0,BB,DEU,Offline TA/TO,TA/TO,A,A,0,No Deposit,Transient,58.4,0,0,5,292.0
City Hotel,0,198,2015,October,40,3,1,1,2,0,0,BB,FRA,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,60.0,0,0,2,120.0
City Hotel,0,198,2015,October,40,3,1,1,2,0,0,BB,ESP,Groups,TA/TO,A,E,0,No Deposit,Transient-Party,60.0,0,0,2,120.0
City Hotel,1,198,2015,October,40,3,1,1,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,60.0,0,0,2,120.0
City Hotel,0,198,2015,October,40,3,1,1,2,0,0,BB,FRA,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,60.0,0,1,2,120.0
City Hotel,0,198,2015,October,40,3,1,1,2,0,0,BB,FRA,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,60.0,0,0,2,120.0
City Hotel,0,198,2015,October,40,3,1,1,2,0,0,BB,FRA,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,60.0,0,0,2,120.0
City Hotel,0,198,2015,October,40,3,1,1,2,0,0,BB,FRA,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,60.0,0,0,2,120.0
City Hotel,1,198,2015,October,40,3,1,1,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,60.0,0,0,2,120.0
City Hotel,1,198,2015,October,40,3,1,1,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,60.0,0,0,2,120.0
City Hotel,0,198,2015,October,40,3,1,1,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,60.0,0,0,2,120.0
City Hotel,0,198,2015,October,40,3,1,1,2,0,0,BB,FRA,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,60.0,0,0,2,120.0
City Hotel,0,198,2015,October,40,3,1,1,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,60.0,0,0,2,120.0
City Hotel,1,86,2015,October,40,3,2,1,2,0,0,HB,PRT,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,86.0,0,0,3,258.0
City Hotel,1,86,2015,October,40,3,2,1,2,0,0,HB,PRT,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,86.0,0,0,3,258.0
City Hotel,1,86,2015,October,40,3,2,1,2,0,0,HB,PRT,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,86.0,0,0,3,258.0
City Hotel,1,86,2015,October,40,3,2,1,2,0,0,HB,PRT,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,86.0,0,0,3,258.0
City Hotel,0,86,2015,October,40,3,2,1,2,0,0,HB,ITA,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,86.0,0,0,3,258.0
City Hotel,1,86,2015,October,40,3,2,1,2,0,0,HB,PRT,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,86.0,0,0,3,258.0
City Hotel,1,86,2015,October,40,3,2,1,2,0,0,HB,PRT,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,86.0,0,0,3,258.0
City Hotel,0,86,2015,October,40,3,2,1,1,0,0,HB,ITA,Groups,TA/TO,A,A,1,No Deposit,Transient-Party,63.0,0,0,3,189.0
City Hotel,0,54,2015,October,40,3,2,1,2,0,0,BB,FRA,Online TA,TA/TO,A,A,0,No Deposit,Contract,100.2,0,1,3,300.6
City Hotel,1,86,2015,October,40,3,2,1,2,0,0,HB,PRT,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,86.0,0,0,3,258.0
City Hotel,1,86,2015,October,40,3,2,1,2,0,0,HB,PRT,Groups,TA/TO,A,A,0,No Deposit,Transient-Party,86.0,0,0,3,258.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,2,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,62.0,0,0,4,248.0
City Hotel,1,89,2015,October,40,3,2,2,1,0,0,BB,PRT,Groups,TA/TO,A,A,0,Non Refund,Transient,60.0,0,0,4,240.0
